playlist,name,name_url,artist,album,year,album_art,genres,playcount
Hall of fame,Chicago,https://open.spotify.com/track/5BKKy9fIJL5uM9fz1SnqyP,Michael Jackson,XSCAPE,2014,https://i.scdn.co/image/ab67616d0000b27384dc5d0b8018238584522562,"['pop', '80s', 'dance']",6419329
Hall of fame,Blue Gangsta,https://open.spotify.com/track/36lVpg8hgy37iZEazTOJBb,Michael Jackson,XSCAPE,2014,https://i.scdn.co/image/ab67616d0000b27384dc5d0b8018238584522562,"['pop', '80s', 'dance']",6419329
Hall of fame,Hollywood Heights,https://open.spotify.com/track/2sKCopgrCB5zxQXswBFSxS,Mitch Murder,Burning Chrome,2010,https://i.scdn.co/image/ab67616d0000b273080f9f985c994421e5d955e9,"['synthwave', 'synthpop', 'electronic']",222372
Hall of fame,Flash Light,https://open.spotify.com/track/6Ie9yuocD61v7hrh02moc6,Parliament,Funkentelechy Vs. The Placebo Syndrome,1977,https://i.scdn.co/image/ab67616d0000b273b44f48e4ae948111e3559783,"['funk', 'p-funk', 'soul']",773392
Hall of fame,Every Breath You Take,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,The Police,Synchronicity (Remastered 2003),1983,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,"['rock', 'new wave', 'classic rock']",4242397
Hall of fame,Repent Walpurgis,https://open.spotify.com/track/3oU71W9KUFDllbYWjKaqwL,Procol Harum,Procol Harum (2009 remaster),1967,https://i.scdn.co/image/ab67616d0000b2738e4f0f3e3dd92016d7e7f71e,"['Progressive rock', 'classic rock', '60s']",788448
Hall of fame,Love Of My Life - Live at Rock in Rio Festival,https://open.spotify.com/track/0GN3KwXNPI6wNmLlbSoVzi,Queen,Bohemian Rhapsody (The Original Soundtrack),2018,https://i.scdn.co/image/ab67616d0000b27328581cfe196c266c132a9d62,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Somebody To Love - Remastered 2011,https://open.spotify.com/track/3vCHmbyOgc6pgwLUWfU4pF,Queen,A Day At The Races (2011 Remaster),1976,https://i.scdn.co/image/ab67616d0000b27307874b4761f46ddfe9398522,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Crazy Little Thing Called Love - Remastered 2011,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,Queen,The Game (2011 Remaster),1980,https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,I Want It All - Remastered 2011,https://open.spotify.com/track/59CsbfwLNCAUGbBQV3Tki4,Queen,Greatest Hits II (2011 Remaster),1991,https://i.scdn.co/image/ab67616d0000b2733db35792fa2e91722e9897b1,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Who Wants To Live Forever - Remastered 2011,https://open.spotify.com/track/2u8KG85xyQTLuVP0m0Nqw7,Queen,Greatest Hits II (2011 Remaster),1991,https://i.scdn.co/image/ab67616d0000b2733db35792fa2e91722e9897b1,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Hammer To Fall - Remastered 2011,https://open.spotify.com/track/6so5hTwXfzsCTzmKoA04UV,Queen,Greatest Hits II (2011 Remaster),1991,https://i.scdn.co/image/ab67616d0000b2733db35792fa2e91722e9897b1,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Under Pressure - Remastered 2011,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,Queen,Hot Space (2011 Remaster),1982,https://i.scdn.co/image/ab67616d0000b273d254ca497999ae980a5a38c5,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,The Show Must Go On - Remastered 2011,https://open.spotify.com/track/5n6RDaGFSN88oRWuGtYAIN,Queen,Innuendo (2011 Remaster),1991,https://i.scdn.co/image/ab67616d0000b273024b36346101df444742cde2,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Fat Bottomed Girls - 2011 Remaster,https://open.spotify.com/track/6IAVxNFi1W88UhDeyvOsdo,Queen,Jazz (2011 Remaster),1978,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Don't Stop Me Now - Remastered 2011,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,Queen,Jazz (2011 Remaster),1978,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,I Was Born To Love You - 2011 Remaster,https://open.spotify.com/track/7DtdhIJlSSOaAFNk4JdXCb,Queen,Made In Heaven (Deluxe Edition 2011 Remaster),1995,https://i.scdn.co/image/ab67616d0000b27395b06b0399c5f32d804dbb89,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,We Will Rock You - Remastered 2011,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,Queen,News Of The World (2011 Remaster),1977,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,We Are The Champions - Remastered 2011,https://open.spotify.com/track/1lCRw5FEZ1gPDNPzy1K4zW,Queen,News Of The World (2011 Remaster),1977,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Bohemian Rhapsody - Remastered 2011,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,Queen,A Night At The Opera (2011 Remaster),1975,https://i.scdn.co/image/ab67616d0000b273a461aa96bd9a8fcd0a492aee,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Killer Queen - Remastered 2011,https://open.spotify.com/track/1CnN9udhDokm7lARZjMji2,Queen,Sheer Heart Attack (2011 Remaster),1974,https://i.scdn.co/image/ab67616d0000b27354454f6a276d3494b7450674,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Radio Ga Ga - Remastered 2011,https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ,Queen,The Works (2011 Remaster),1984,https://i.scdn.co/image/ab67616d0000b2735be5f807f6f0549e198a44b4,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,I Want To Break Free - Single Remix,https://open.spotify.com/track/3Au6174rC3JSzZN5BhCl3D,Queen,The Works (Deluxe Edition 2011 Remaster),1984,https://i.scdn.co/image/ab67616d0000b2736cb222fb74baa50762465044,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,Catch The Rainbow,https://open.spotify.com/track/7FtRUrOEDUHTvenvp1BqZo,Rainbow,Ritchie Blackmore's Rainbow,1975,https://i.scdn.co/image/ab67616d0000b2733626f32e555553b537a6493f,"['hard rock', 'classic rock', 'heavy metal']",1369473
Hall of fame,Wind Of Change,https://open.spotify.com/track/4YJ4n7DsZhR5hrnsMfn6zV,Scorpions,Deadly Sting: The Mercury Years,1997,https://i.scdn.co/image/ab67616d0000b2732cb8ddb1c3479e54b9d26472,"['hard rock', 'classic rock', 'heavy metal']",2693787
Hall of fame,Wham Bam Shang-A-Lang,https://open.spotify.com/track/3qrEG6rQ9Qm72MNWeUKKiU,Silver,Silver,1976,https://i.scdn.co/image/ab67616d0000b27351d98ff76da5ca1f82c8cbc8,"['rock', 'hard rock', 'punk']",379664
Hall of fame,There Is a Light That Never Goes Out - 2011 Remaster,https://open.spotify.com/track/0WQiDwKJclirSYG9v5tayI,The Smiths,The Queen Is Dead,1986,https://i.scdn.co/image/ab67616d0000b273ada101c2e9e97feb8fae37a9,"['post-punk', 'indie', 'new wave']",4740779
Hall of fame,Bigmouth Strikes Again - 2017 Master,https://open.spotify.com/track/1JXpzsOgH0lA3JU7wyRzwJ,The Smiths,The Queen Is Dead (Deluxe Edition),1986,https://i.scdn.co/image/ab67616d0000b2731975ea8dd6bc8157dcaef1af,"['post-punk', 'indie', 'new wave']",4740779
Hall of fame,This Charming Man - 2011 Remaster,https://open.spotify.com/track/1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,The Smiths,1984,https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f,"['post-punk', 'indie', 'new wave']",4740779
Hall of fame,A Thousand Years,https://open.spotify.com/track/4zYdvcaguqCfG5IcRLpfd4,Sting,Brand New Day,1999,https://i.scdn.co/image/ab67616d0000b27318be6844944384291d1c1e32,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Desert Rose,https://open.spotify.com/track/4WhyHQ2BXi2VU1iaFbF6jv,Sting,Brand New Day,1999,https://i.scdn.co/image/ab67616d0000b27318be6844944384291d1c1e32,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Moon Over Bourbon Street,https://open.spotify.com/track/3KF1EXX2zGfVtGeZKiClB0,Sting,The Dream Of The Blue Turtles,1985,https://i.scdn.co/image/ab67616d0000b273804c1bb88d714079e12d80e1,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,The Last Ship,https://open.spotify.com/track/56qUBBEdeXNkq7JRDlJnJx,Sting,The Last Ship (Deluxe),2013,https://i.scdn.co/image/ab67616d0000b273d2ff9c60a0997dd450eca5b2,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,I Love Her But She Loves Someone Else,https://open.spotify.com/track/5WcXkSzVrxyHajzUMOEYwH,Sting,The Last Ship (Deluxe),2013,https://i.scdn.co/image/ab67616d0000b273d2ff9c60a0997dd450eca5b2,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Englishman In New York,https://open.spotify.com/track/4KFM3A5QF2IMcc6nHsu3Wp,Sting,...Nothing Like The Sun,1987,https://i.scdn.co/image/ab67616d0000b273d0c7c131a979c9e5436f89ce,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Fragile,https://open.spotify.com/track/5oE6INocVL9viDow5y8QNM,Sting,...Nothing Like The Sun,1987,https://i.scdn.co/image/ab67616d0000b273d0c7c131a979c9e5436f89ce,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Shape Of My Heart,https://open.spotify.com/track/5TrvGxuqaYKsF7C0NfrLrY,Sting,Ten Summoner's Tales,1993,https://i.scdn.co/image/ab67616d0000b2736f2044d1a83fa2989f958244,"['rock', 'pop', 'classic rock']",2634202
Hall of fame,Still In Love With You,https://open.spotify.com/track/0RW2GdRcn5qTrZPhXQLqML,Thin Lizzy,Nightlife (Deluxe Edition),1974,https://i.scdn.co/image/ab67616d0000b273196c6867e9ea46a986426928,"['hard rock', 'classic rock', 'rock']",1563492
Hall of fame,Africa,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,1982,https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b,"['rock', 'classic rock', '80s']",2892106
Hall of fame,American Venom,https://open.spotify.com/track/3fJeJZlQVMCKZUw0BbPkSq,Woody Jackson,The Music of Red Dead Redemption 2 (Original Score),2019,https://i.scdn.co/image/ab67616d0000b2733dae5c9cf336a67a5b490608,"['Soundtrack', 'acoustic', 'video game music']",105303
Hall of fame,Smalltown Boy,https://open.spotify.com/track/5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,The Age of Consent,1984,https://i.scdn.co/image/ab67616d0000b2732ec4aea38b44eba9756767fa,"['new wave', '80s', 'synthpop']",1023485
Hall of fame,Spirit In The Sky - Deluxe Edition,https://open.spotify.com/track/0jvN7eQJJt4nxQzgQfZ1SP,Norman Greenbaum,Spirit In The Sky (Deluxe Edition),1969,https://i.scdn.co/image/ab67616d0000b2735c1c4d3d94d0e845bd1ebec1,"['classic rock', 'rock', '70s']",808451
Hall of fame,Only Love Can Hurt Like This,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),2014,https://i.scdn.co/image/ab67616d0000b273c4576f635253db511bb43789,"['soul', 'british', 'female vocalists']",1138899
Hall of fame,Glory Box,https://open.spotify.com/track/08V2nQqzQGvAV5e0W0zRfr,John Martyn,The Church With One Bell,1998,https://i.scdn.co/image/ab67616d0000b273c61d97bc6c5d7d5101d571c1,"['folk', 'singer-songwriter', 'acoustic']",540081
Hall of fame,I Put A Spell On You,https://open.spotify.com/track/0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,1965,https://i.scdn.co/image/ab67616d0000b273892abb1ade35b4863b29e051,"['jazz', 'soul', 'blues']",2849722
Hall of fame,Feeling Good,https://open.spotify.com/track/6Rqn2GFlmvmV4w9Ala0I1e,Nina Simone,I Put A Spell On You,1965,https://i.scdn.co/image/ab67616d0000b273892abb1ade35b4863b29e051,"['jazz', 'soul', 'blues']",2849722
Hall of fame,Another One Bites The Dust - Remastered 2011,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,Queen,The Game (2011 Remaster),1980,https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba,"['classic rock', 'rock', 'hard rock']",6918008
Hall of fame,The Lady In Red,https://open.spotify.com/track/1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,Into The Light,1986,https://i.scdn.co/image/ab67616d0000b273c5b341a19b01d6b3d89a8e6a,"['pop', 'soft rock', '80s']",808768
Hall of fame,I Only Have Eyes for You,https://open.spotify.com/track/3YdKJzcoMZMacISlpY4QoP,The Flamingos,Flamingo Serenade,1959,https://i.scdn.co/image/ab67616d0000b2731ba2d22b62756c8c2d579c14,"['doo wop', 'soul', '50s']",553034
Hall of fame,Beyond the Sea,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,Bobby Darin,That's All,1959,https://i.scdn.co/image/ab67616d0000b273e774643594281699bde1e4ed,"['jazz', 'swing', 'oldies']",1295356
Hall of fame,Soul Kitchen,https://open.spotify.com/track/2Xdc6qyaFBJZ8QW1KhpVci,The Doors,The Doors,1967,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,"['classic rock', 'Psychedelic Rock', 'rock']",4592457
Hall of fame,Footloose,https://open.spotify.com/track/5wruhYtx30AJ7DO0Ta8yJN,Blake Shelton,Footloose (Music From the Motion Picture),2011,https://i.scdn.co/image/ab67616d0000b2730fce63283ab2d824ab28bcaf,"['country', 'modern country', 'Blake Shelton']",1075767
Hall of fame,"Hold On, I'm Comin'",https://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB,Sam & Dave,"Hold On, I'm Comin'",1966,https://i.scdn.co/image/ab67616d0000b27319b9fae8d9f602068a5a5557,[],0
Hall of fame,Bitter Taste,https://open.spotify.com/track/4gS0C89Jlx8Zx4853NYRLY,Billy Idol,Bitter Taste,2021,https://i.scdn.co/image/ab67616d0000b27309f8f3094eb7dd63b7a0647a,"['rock', 'new wave', '80s']",2781336
Hall of fame,Friday I'm in Love,https://open.spotify.com/track/263aNAQCeFSWipk896byo6,The Cure,Wish,1992,https://i.scdn.co/image/ab67616d0000b273e410fa31e3dfcc7521cde86d,"['post-punk', 'new wave', 'alternative']",5154897
Hall of fame,Golden Brown,https://open.spotify.com/track/2AX5E86cn9n2dgioZEjirI,The Stranglers,La Folie,1981,https://i.scdn.co/image/ab67616d0000b273a713f9b06accedba5d963d61,"['new wave', 'post-punk', 'punk']",1465609
Hall of fame,House of the Rising Sun,https://open.spotify.com/track/4mn2kNTqiGLwaUR8JdhJ1l,The Animals,The Singles Plus,1987,https://i.scdn.co/image/ab67616d0000b273015c484a7aca592df1a77828,"['classic rock', '60s', 'rock']",2363473
Hall of fame,Right Back Where We Started From,https://open.spotify.com/track/00s8dO3RWrFkBqC9JIy6ag,Maxine Nightingale,Right Back Where We Started From,2019,https://i.scdn.co/image/ab67616d0000b273678fa6a3c5eb21163f280885,"['Disco', 'soul', '70s']",288804
Hall of fame,I Ran (So Far Away) - Single Edit,https://open.spotify.com/track/2Rwux3fRY1xxl167muIo93,A Flock Of Seagulls,Grand Theft Auto Vice City OST (Greatest Hits),2002,https://i.scdn.co/image/ab67616d0000b27367f94edad740366b0523ffee,"['new wave', '80s', 'synthpop']",1179738
Hall of fame,Lay All Your Love On Me,https://open.spotify.com/track/4euAGZTszWPrriggYK0HG9,ABBA,Super Trouper,1980,https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa,"['pop', 'Disco', '70s']",4083066
Hall of fame,Dancing Queen,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,ABBA,Arrival,1976,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,"['pop', 'Disco', '70s']",4083066
Hall of fame,Gimme! Gimme! Gimme! (A Man After Midnight),https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,ABBA,Voulez-Vous,1979,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,"['pop', 'Disco', '70s']",4083066
Hall of fame,"Money, Money, Money",https://open.spotify.com/track/3lKN03PDeBnXZS7sDukRBt,ABBA,Arrival,1976,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,"['pop', 'Disco', '70s']",4083066
Hall of fame,Crucified,https://open.spotify.com/track/4q5snymnt7OwezUNkFxH2b,Army Of Lovers,Le grand Docu-Soap,1999,https://i.scdn.co/image/ab67616d0000b273ed9e5ba890f4d19568f0fe31,"['pop', 'dance', 'swedish']",407461
Hall of fame,Walk Like an Egyptian,https://open.spotify.com/track/5L6HNuXN71bfeuKXYtRasF,The Bangles,Different Light (Expanded Edition),1986,https://i.scdn.co/image/ab67616d0000b2734aaad3bb593721bcaa6827d6,"['pop', '80s', 'female vocalists']",1416828
Hall of fame,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,Bee Gees,Greatest,1979,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,"['Disco', 'pop', '70s']",3252207
Hall of fame,What You Won't Do for Love,https://open.spotify.com/track/6Dk5fHTvH897XrVzCO64Mx,Bobby Caldwell,What You Won't Do for Love,1978,https://i.scdn.co/image/ab67616d0000b2730f98789111606f77a27d6f67,"['soul', 'Smooth Jazz', 'jazz']",752356
Hall of fame,"Holding Out for a Hero - From ""Footloose"" Soundtrack",https://open.spotify.com/track/5Hyr47BBGpvOfcykSCcaw9,Bonnie Tyler,Secret Dreams and Forbidden Fire,1986,https://i.scdn.co/image/ab67616d0000b273d2675cb6847d1b1da9fc28a3,"['pop', '80s', 'female vocalists']",1937637
Hall of fame,Total Eclipse of the Heart,https://open.spotify.com/track/7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,The Very Best of Bonnie Tyler,2009,https://i.scdn.co/image/ab67616d0000b2738cefe8e2f2cfd63ce073fa96,"['pop', '80s', 'female vocalists']",1937637
Hall of fame,Johnny B. Goode,https://open.spotify.com/track/2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry,Berry Is On Top,1959,https://i.scdn.co/image/ab67616d0000b273a496dc8c33ca6d10668b3157,"['Rock and Roll', 'classic rock', 'blues']",2463069
Hall of fame,You Never Can Tell,https://open.spotify.com/track/6FT83pFXKhDlXDsNJFAHWz,Chuck Berry,St. Louis To Liverpool,1964,https://i.scdn.co/image/ab67616d0000b273e226488b7af9f296c95be551,"['Rock and Roll', 'classic rock', 'blues']",2463069
Hall of fame,No Particular Place To Go,https://open.spotify.com/track/3qt3ybU6MScMxMKL2TYBvt,Chuck Berry,St. Louis To Liverpool,1964,https://i.scdn.co/image/ab67616d0000b273e226488b7af9f296c95be551,"['Rock and Roll', 'classic rock', 'blues']",2463069
Hall of fame,I Will Survive - Single Version,https://open.spotify.com/track/7cv28LXcjAC3GsXbUvXKbX,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,2000,https://i.scdn.co/image/ab67616d0000b273a6479db910d22f5aa4546af1,"['Disco', '70s', 'soul']",1460245
Hall of fame,Separate Ways (Worlds Apart) [2023 Remaster],https://open.spotify.com/track/1pTw2cNrp9L3esxLAvWnN2,Journey,Frontiers (2023 Remaster),1983,https://i.scdn.co/image/ab67616d0000b27320b0c119ead02c099bbede85,"['classic rock', 'rock', 'hard rock']",3099679
Hall of fame,Rehab,https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0,Amy Winehouse,Back To Black,2006,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,"['soul', 'jazz', 'female vocalists']",4404092
Hall of fame,You Know I'm No Good,https://open.spotify.com/track/4zQuwW24dweWcaX0fEJkP2,Amy Winehouse,Back To Black,2006,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,"['soul', 'jazz', 'female vocalists']",4404092
Hall of fame,Back To Black,https://open.spotify.com/track/30FURVTCpbKyykjSEQzGkH,Amy Winehouse,Back To Black,2006,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,"['soul', 'jazz', 'female vocalists']",4404092
Hall of fame,Neat Neat Neat - Live in Mulhouse 1994,https://open.spotify.com/track/6PSPkQZFBUljirZRA0WLeq,The Damned,Shadowed Tales from Mulhouse (Live),2024,https://i.scdn.co/image/ab67616d0000b27323a41ef6682ff8c3668ee7a9,"['punk', 'punk rock', 'post-punk']",757509
Hall of fame,Ballroom Blitz,https://open.spotify.com/track/2SKVlwYT10reQ3Q7tYkS06,The Drowns,Ballroom Blitz,2023,https://i.scdn.co/image/ab67616d0000b2735a9fb9479510b73f63976214,"['punk', 'rock', 'punk rock']",4907
Hall of fame,Highlander (The One),https://open.spotify.com/track/1w4bCGGUTjqbkEgBASOLpY,Lost Horizon,A Flame To The Ground Beneath,2002,https://i.scdn.co/image/ab67616d0000b2736a3a6bf1ef7158a99c869f27,"['Power metal', 'Progressive metal', 'heavy metal']",108938
Hall of fame,Valerie (feat. Amy Winehouse) - Version Revisited,https://open.spotify.com/track/6kopmMZiyLmw7h66uXcXR7,Mark Ronson,Version,2007,https://i.scdn.co/image/ab67616d0000b2736a5beb0500ad6e3b0f7aea22,"['funk', 'pop', 'british']",2887728
Hall of fame,Somebody's Watching Me - Single Version,https://open.spotify.com/track/6A4Jc8npNo79BOgsrPptLA,Rockwell,Scream,2017,https://i.scdn.co/image/ab67616d0000b273cde37cfdee48dc0eae1e2ab8,"['Drum and bass', 'pop', '80s']",992080
Hall of fame,Here Comes The Sun - Remastered 2009,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,The Beatles,Abbey Road (Remastered),1969,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,"['classic rock', 'rock', 'british']",6236853
